MunicipioId;CondicionId;Mes;Codigo;Descripcion
54;0;12;EO;Suelos condicionados a manejo por salinidad , y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;12;DO;Suelos condicionados a manejo por salinidad , y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;12;EL;Suelos aptos, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;12;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;12;EM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;12;DM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;12;EN;Suelos condicionados a manejo por alcalinidad en 70 % del área, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;12;DN;Suelos condicionados a manejo por alcalinidad en 70 % del área, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;12;EP;Suelos condicionados a manejo por salinidad y texturas, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;12;DP;Suelos condicionados a manejo por salinidad y texturas, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;12;EQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;12;DQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;12;ER;Suelos no aptos por alturas superiores a 800 msnm, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;12;DR;Suelos no aptos por alturas superiores a 800 msnm, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;12;EY;No apto (cuerpos y corrientes de agua)
54;0;12;DY;No apto (cuerpos y corrientes de agua)
54;0;12;EZ;No apto  (zona urbana)
54;0;12;DZ;No apto  (zona urbana)
54;0;1;DO;Suelos condicionados a manejo por salinidad , y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;1;EO;Suelos condicionados a manejo por salinidad , y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;1;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;1;EL;Suelos aptos, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;1;DM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;1;EM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;1;EN;Suelos condicionados a manejo por alcalinidad en 70 % del área, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;1;DP;Suelos condicionados a manejo por salinidad y texturas, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;1;EP;Suelos condicionados a manejo por salinidad y texturas, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;1;DQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;1;EQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;1;ER;Suelos no aptos por alturas superiores a 800 msnm, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;1;DY;No apto (cuerpos y corrientes de agua)
54;0;1;EY;No apto (cuerpos y corrientes de agua)
54;0;1;DZ;No apto  (zona urbana)
54;0;1;EZ;No apto  (zona urbana)
54;0;11;DO;Suelos condicionados a manejo por salinidad , y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;11;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;11;DM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;11;EN;Suelos condicionados a manejo por alcalinidad en 70 % del área, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;11;DN;Suelos condicionados a manejo por alcalinidad en 70 % del área, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;11;DP;Suelos condicionados a manejo por salinidad y texturas, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;11;EQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;11;DQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;11;DR;Suelos no aptos por alturas superiores a 800 msnm, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;11;DY;No apto (cuerpos y corrientes de agua)
54;0;11;DZ;No apto  (zona urbana)
54;0;10;EO;Suelos condicionados a manejo por salinidad , y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DO;Suelos condicionados a manejo por salinidad , y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;10;EL;Suelos aptos, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;10;EM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;10;EN;Suelos condicionados a manejo por alcalinidad en 70 % del área, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DN;Suelos condicionados a manejo por alcalinidad en 70 % del área, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;10;EP;Suelos condicionados a manejo por salinidad y texturas, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DP;Suelos condicionados a manejo por salinidad y texturas, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;10;EQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DQ;Suelos no aptos por pendientes mayores al 12 %, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;10;ER;Suelos no aptos por alturas superiores a 800 msnm, y con probabilidad alta (80 - 100 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DR;Suelos no aptos por alturas superiores a 800 msnm, y con probabilidad alta (60 - 80 %) que presente excesos de humedad para el cultivo de melón
54;0;10;DY;No apto (cuerpos y corrientes de agua)
54;0;10;EZ;No apto  (zona urbana)
54;0;10;DZ;No apto  (zona urbana)
54;1;12;CO;Suelos condicionados a manejo por salinidad , y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de melón
54;1;12;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de melón
54;1;12;BM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad baja (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de melón
54;1;12;CM;Suelos condicionados a manejo por alcalinidad en 40 % del área, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de melón
